Categoría	Título	Empresa	Ubicación	Contrato	Salario	Experiencia	Fecha publicación	Habilidades	Descripción	Enlace
python	AI Quality Engineer	N/D	N/D	Indefinido	65k	N/D	11/08/2025	ai, aws, azure, big data, docker, git, java, kubernetes, linux, ml, power bi, python, r, spark, sql	Oferta de Empleo ai quality engineer en Frankfurt Axiom Software Solutions Búsquedas TOP: Empleo público Amazon Web Services Buscar sueldos Buscar Empleo IT Publicar Ofertas Acceso Empresas Acceso Candidatos Regístrate gratis Acceso Candidato registr	https://www.tecnoempleo.com/ai-quality-engineer-axiom-software-solutions/python-ml-deep-learning/rf-ce3f122d32f7f3eff94e
python	HSM IT Security Engineer	Bnp Paribas	Madrid	Híbrido	N/D	N/D	05/08/2025	ai, aws, azure, docker, git, java, kubernetes, linux, ml, power bi, python, r, spark, sql	Oferta de Empleo hsm it security engineer en Hibrido BNP Paribas - Tecnoempleo.com Búsquedas TOP: Empleo público Amazon Web Services Buscar sueldos Buscar Empleo IT Publicar Ofertas Acceso Empresas Acceso Candidatos Regístrate gratis Acceso Candidato	https://www.tecnoempleo.com/hsm-it-security-engineer-bnp-paribas/kms-shell/rf-56f515b9627f93629e4d
python	Senior Python Developer	Axiom Software Solutions	Remoto	Remoto	4k	N/D	15/08/2025	ai, aws, azure, docker, git, java, kubernetes, linux, ml, power bi, python, r, spark, sql	Oferta de Empleo senior python developer en Axiom Software Solutions - Tecnoempleo.com Búsquedas TOP: Empleo público Amazon Web Services Buscar sueldos Buscar Empleo IT Publicar Ofertas Acceso Empresas Acceso Candidatos Regístrate gratis Acceso Candi	https://www.tecnoempleo.com/senior-python-developer-axiom-software-solutions/python-aws-azure-sql/rf-a2e11283021e2327eb47
python	Data Lake - Senior Developer	N/D	Madrid	Indefinido	54.000 €	N/D	11/08/2025	ai, aws, azure, big data, docker, git, java, kubernetes, linux, ml, pandas, power bi, python, r, spark, sql	Oferta de Empleo data lakesenior developer en Madrid Axiom Software Solutions Búsquedas TOP: Empleo público Amazon Web Services Buscar sueldos Buscar Empleo IT Publicar Ofertas Acceso Empresas Acceso Candidatos Regístrate gratis Acceso Candidato regi	https://www.tecnoempleo.com/data-lake-senior-developer-axiom-software-solution/tableau-sql-hive-hadoop/rf-8d3c19d6420fc3b9ab43
python	Tech Lead	Paris Axiom Software Solutions	N/D	Indefinido	N/D	N/D	11/08/2025	ai, aws, azure, big data, docker, git, java, kubernetes, linux, ml, power bi, python, r, spark, sql	Oferta de Empleo tech lead en Paris Axiom Software Solutions - Tecnoempleo.com Búsquedas TOP: Empleo público Amazon Web Services Buscar sueldos Buscar Empleo IT Publicar Ofertas Acceso Empresas Acceso Candidatos Regístrate gratis Acceso Candidato reg	https://www.tecnoempleo.com/tech-lead-axiom-software-solutions/java-python-javascript-scrum-kanban/rf-94f9199fe26243d85945
python	Senior Technical Consultant	N/D	Híbrido	Híbrido	45.000 €	N/D	11/08/2025	ai, aws, azure, docker, git, java, kubernetes, linux, ml, power bi, python, r, spark, sql	Oferta de Empleo senior technical consultant en Hibrido Axiom Software Solutions Búsquedas TOP: Empleo público Amazon Web Services Buscar sueldos Buscar Empleo IT Publicar Ofertas Acceso Empresas Acceso Candidatos Regístrate gratis Acceso Candidato r	https://www.tecnoempleo.com/senior-technical-consultant-axiom-software-solutio/java-python-kafka/rf-4b7b1ab2028c23f26942
python	Senior Python Developer - Integrations	Plexus	Remoto	Remoto	N/D	N/D	06/08/2025	ai, aws, azure, docker, git, java, kubernetes, linux, ml, power bi, python, r, spark, sql	Oferta de Empleo senior python developerintegrations en Plexus - Tecnoempleo.com Búsquedas TOP: Empleo público Amazon Web Services Buscar sueldos Buscar Empleo IT Publicar Ofertas Acceso Empresas Acceso Candidatos Regístrate gratis Acceso Candidato r	https://www.tecnoempleo.com/senior-python-developer-integrations-plexus/aws/rf-de45119eb2b323234d4d
python	React Senior Developer	Plexus	Madrid	Indefinido	N/D	N/D	30/07/2025	ai, aws, azure, docker, git, java, kubernetes, linux, ml, power bi, python, r, spark, sql	Oferta de Empleo react senior developer en Madrid Plexus - Tecnoempleo.com Búsquedas TOP: Empleo público Amazon Web Services Buscar sueldos Buscar Empleo IT Publicar Ofertas Acceso Empresas Acceso Candidatos Regístrate gratis Acceso Candidato registr	https://www.tecnoempleo.com/react-senior-developer-plexus/python/rf-65c5106d92a673b3e445
python	AI Engineer	Axiom Software Solutions	Barcelona	Híbrido	N/D	N/D	14/08/2025	ai, aws, azure, docker, git, java, kubernetes, linux, ml, power bi, python, r, spark, sql	Oferta de Empleo ai engineer en Hibrido Axiom Software Solutions - Tecnoempleo.com Búsquedas TOP: Empleo público Amazon Web Services Buscar sueldos Buscar Empleo IT Publicar Ofertas Acceso Empresas Acceso Candidatos Regístrate gratis Acceso Candidato	https://www.tecnoempleo.com/ai-engineer-axiom-software-solutions/python-eks/rf-64d71eae724173ae264a
python	Python Developer	London Axiom Software Solutions	N/D	Indefinido	75k	N/D	11/08/2025	ai, aws, azure, docker, git, java, kubernetes, linux, ml, power bi, python, r, spark, sql	Oferta de Empleo python developer en London Axiom Software Solutions - Tecnoempleo.com Búsquedas TOP: Empleo público Amazon Web Services Buscar sueldos Buscar Empleo IT Publicar Ofertas Acceso Empresas Acceso Candidatos Regístrate gratis Acceso Candi	https://www.tecnoempleo.com/python-developer-axiom-software-solutions/python-aws-lambda/rf-574611cab2e293091e41
python	ControlM Developer	N/D	N/D	Indefinido	N/D	N/D	01/08/2025	ai, aws, azure, docker, git, java, kubernetes, linux, ml, power bi, python, r, spark, sql	Oferta de Empleo controlm developer en Warsaw Axiom Software Solutions Búsquedas TOP: Empleo público Amazon Web Services Buscar sueldos Buscar Empleo IT Publicar Ofertas Acceso Empresas Acceso Candidatos Regístrate gratis Acceso Candidato registrado 	https://www.tecnoempleo.com/controlm-developer-axiom-software-solutions/control-m-python-java/rf-cff417d0b20d53b92f48
python	Senior Python-Django Developers	Plexus	Madrid	Indefinido	N/D	N/D	05/08/2025	ai, aws, azure, docker, git, java, kubernetes, linux, ml, power bi, python, r, spark, sql	Oferta de Empleo senior python-django developers en Madrid Plexus - Tecnoempleo.com Búsquedas TOP: Empleo público Amazon Web Services Buscar sueldos Buscar Empleo IT Publicar Ofertas Acceso Empresas Acceso Candidatos Regístrate gratis Acceso Candidat	https://www.tecnoempleo.com/senior-python-django-developers-plexus/python/rf-28a01ab1e2bb330bbe41
python	Junior Java Developer	N/D	N/D	Indefinido	N/D	N/D	01/08/2025	ai, aws, azure, docker, gcp, git, java, kubernetes, linux, ml, pandas, power bi, python, r, spark, sql	Oferta de Empleo junior java developer en Warsaw Axiom Software Solutions Búsquedas TOP: Empleo público Amazon Web Services Buscar sueldos Buscar Empleo IT Publicar Ofertas Acceso Empresas Acceso Candidatos Regístrate gratis Acceso Candidato registra	https://www.tecnoempleo.com/junior-java-developer-axiom-software-solutions/java-python-sql-aws-azure-s/rf-386117eb22ea23b07642
python	Data Security Engineer	Bnp Paribas	Madrid	Indefinido	N/D	N/D	06/08/2025	ai, aws, azure, big data, docker, git, java, kubernetes, linux, ml, power bi, python, r, spark, sql	Oferta de Empleo data security engineer en Madrid BNP Paribas - Tecnoempleo.com Búsquedas TOP: Empleo público Amazon Web Services Buscar sueldos Buscar Empleo IT Publicar Ofertas Acceso Empresas Acceso Candidatos Regístrate gratis Acceso Candidato re	https://www.tecnoempleo.com/data-security-engineer-bnp-paribas/python-sql/rf-5a70119f1266e3fadc4b
python	Solution architect	N/D	N/D	Indefinido	N/D	N/D	25/07/2025	ai, aws, azure, docker, git, java, kubernetes, linux, ml, power bi, python, r, spark, sql	Oferta de Empleo solution architect en Estocolmo Axiom Software Solutions Búsquedas TOP: Empleo público Amazon Web Services Buscar sueldos Buscar Empleo IT Publicar Ofertas Acceso Empresas Acceso Candidatos Regístrate gratis Acceso Candidato registra	https://www.tecnoempleo.com/solution-architect-axiom-software-solutions/azure-sql-python/rf-fb6e1cc2d2f673c9ce45
python	Senior Software Engineer	N/D	N/D	Indefinido	N/D	N/D	25/07/2025	ai, aws, azure, docker, git, java, kubernetes, linux, ml, power bi, python, r, spark, sql	Oferta de Empleo senior software engineer en Polonia Axiom Software Solutions Búsquedas TOP: Empleo público Amazon Web Services Buscar sueldos Buscar Empleo IT Publicar Ofertas Acceso Empresas Acceso Candidatos Regístrate gratis Acceso Candidato regi	https://www.tecnoempleo.com/senior-software-engineer-axiom-software-solutions/sybase-python/rf-2f041b3d02463375c647
python	Senior Data Analyst (English Mandatory)	N/D	Barcelona	Indefinido	N/D	N/D	22/07/2025	ai, aws, azure, big data, docker, git, java, kubernetes, linux, ml, power bi, python, r, spark, sql	Oferta de Empleo senior data analyst (english mandatory) en Barcelona Sopra Steria Búsquedas TOP: Empleo público Amazon Web Services Buscar sueldos Buscar Empleo IT Publicar Ofertas Acceso Empresas Acceso Candidatos Regístrate gratis Acceso Candidato	https://www.tecnoempleo.com/senior-data-analyst-english-mandatory-sopra-steria/sql-python/rf-36661856d23fa3a55743
python	IT Architect	Utrecht Axiom Software Solutions	N/D	Indefinido	N/D	N/D	24/07/2025	ai, aws, azure, docker, git, java, kubernetes, linux, ml, power bi, python, r, spark, sql	Oferta de Empleo it architect en Utrecht Axiom Software Solutions - Tecnoempleo.com Búsquedas TOP: Empleo público Amazon Web Services Buscar sueldos Buscar Empleo IT Publicar Ofertas Acceso Empresas Acceso Candidatos Regístrate gratis Acceso Candidat	https://www.tecnoempleo.com/it-architect-axiom-software-solutions/java-c-net-python-r/rf-efdc1b7352f0031a684e
python	Data Engineer	London Axiom Software Solutions	N/D	Indefinido	N/D	N/D	17/07/2025	ai, aws, azure, big data, docker, git, java, kubernetes, linux, ml, power bi, python, r, spark, sql	Oferta de Empleo data engineer en London Axiom Software Solutions - Tecnoempleo.com Búsquedas TOP: Empleo público Amazon Web Services Buscar sueldos Buscar Empleo IT Publicar Ofertas Acceso Empresas Acceso Candidatos Regístrate gratis Acceso Candidat	https://www.tecnoempleo.com/data-engineer-axiom-software-solutions/python-pyspark-json/rf-04c61aa972403325844f
python	Python - Django programmer	Plexus	Remoto	Remoto	N/D	N/D	17/07/2025	ai, aws, azure, docker, git, java, kubernetes, linux, ml, power bi, python, r, spark, sql	Oferta de Empleo pythondjango programmer en Plexus - Tecnoempleo.com Búsquedas TOP: Empleo público Amazon Web Services Buscar sueldos Buscar Empleo IT Publicar Ofertas Acceso Empresas Acceso Candidatos Regístrate gratis Acceso Candidato registrado En	https://www.tecnoempleo.com/python-django-programmer-plexus/python/rf-240f1626421823dd704b
python	Desarrollador/a Full Stack	N/D	N/D	Indefinido	N/D	1 años	11/07/2025	ai, aws, azure, docker, git, java, kubernetes, linux, ml, power bi, python, r, spark, sql	Oferta de Empleo desarrollador/a full stack en España Krell Consulting & Training Búsquedas TOP: Empleo público Amazon Web Services Buscar sueldos Buscar Empleo IT Publicar Ofertas Acceso Empresas Acceso Candidatos Regístrate gratis Acceso Candidato 	https://www.tecnoempleo.com/desarrollador-full-stack-alicante/react-python-material-ui/rf-bd241aa952cd733d9a4d
python	Desarrollador/a Python con francés	N/D	Madrid	Prácticas	N/D	3 años	22/07/2025	ai, aws, azure, big data, docker, gcp, git, java, kubernetes, linux, ml, power bi, python, r, spark, sql	Oferta de Empleo desarrollador/a python con francés en Madrid Sopra Steria Búsquedas TOP: Empleo público Amazon Web Services Buscar sueldos Buscar Empleo IT Publicar Ofertas Acceso Empresas Acceso Candidatos Regístrate gratis Acceso Candidato registr	https://www.tecnoempleo.com/desarrollador-python-con-frances-sopra-steria/langchain-poetry/rf-03b014c512f8d309e14d
python	AI ML Technical Architect	N/D	N/D	Indefinido	100k	N/D	17/07/2025	ai, airflow, aws, azure, big data, docker, gcp, git, java, kubernetes, linux, ml, power bi, python, r, scikit, spark, sql, tensorflow	Oferta de Empleo ai ml technical architect en Frankfurt Axiom Software Solutions Búsquedas TOP: Empleo público Amazon Web Services Buscar sueldos Buscar Empleo IT Publicar Ofertas Acceso Empresas Acceso Candidatos Regístrate gratis Acceso Candidato r	https://www.tecnoempleo.com/ai-ml-technical-architect-axiom-software-solutions/python-java-tensorflow-/rf-8d911d599282f37e9649
python	COPILOT Studio Developer	N/D	N/D	Indefinido	45.000 €	N/D	18/07/2025	ai, aws, azure, docker, git, java, kubernetes, linux, ml, power bi, python, r, spark, sql	Oferta de Empleo copilot studio developer en Berlín Axiom Software Solutions Búsquedas TOP: Empleo público Amazon Web Services Buscar sueldos Buscar Empleo IT Publicar Ofertas Acceso Empresas Acceso Candidatos Regístrate gratis Acceso Candidato regis	https://www.tecnoempleo.com/copilot-studio-developer-axiom-software-solutions/python-c-copilot-nlp-mac/rf-8d7e1401720b931bf24b
python	Security Architect	N/D	N/D	Indefinido	N/D	N/D	11/07/2025	ai, aws, azure, docker, git, java, kubernetes, linux, ml, power bi, python, r, spark, sql	Oferta de Empleo security architect en London Axiom Software Solutions Búsquedas TOP: Empleo público Amazon Web Services Buscar sueldos Buscar Empleo IT Publicar Ofertas Acceso Empresas Acceso Candidatos Regístrate gratis Acceso Candidato registrado 	https://www.tecnoempleo.com/security-architect-axiom-software-solutions/python-bash-nist-iam-siem/rf-2a5c1d484265c3d8ca4d
python	Senior Software Engineer	N/D	N/D	Indefinido	N/D	N/D	24/07/2025	ai, aws, azure, docker, git, java, kubernetes, linux, ml, power bi, python, r, spark, sql	Oferta de Empleo senior software engineer en Gothenburg Axiom Software Solutions Búsquedas TOP: Empleo público Amazon Web Services Buscar sueldos Buscar Empleo IT Publicar Ofertas Acceso Empresas Acceso Candidatos Regístrate gratis Acceso Candidato r	https://www.tecnoempleo.com/senior-software-engineer-axiom-software-solutions/c-node-js-javascript-jqu/rf-aa1b1012020de382b846
python	Senior Data Scientist	Plexus	Madrid	Indefinido	N/D	N/D	16/07/2025	ai, aws, azure, big data, docker, git, java, kubernetes, linux, ml, power bi, python, r, scikit, spark, sql	Oferta de Empleo senior data scientist en Madrid Plexus - Tecnoempleo.com Búsquedas TOP: Empleo público Amazon Web Services Buscar sueldos Buscar Empleo IT Publicar Ofertas Acceso Empresas Acceso Candidatos Regístrate gratis Acceso Candidato registra	https://www.tecnoempleo.com/senior-data-scientist-plexus/python-aws/rf-3fe3110d025ff3c9fd48
python	Senior Data Engineer	Deloitte	Madrid	Prácticas	N/D	N/D	25/07/2025	ai, aws, azure, big data, docker, gcp, git, java, kubernetes, linux, ml, power bi, python, r, spark, sql	Oferta de Empleo senior data engineer en Madrid Deloitte - Tecnoempleo.com Búsquedas TOP: Empleo público Amazon Web Services Buscar sueldos Buscar Empleo IT Publicar Ofertas Acceso Empresas Acceso Candidatos Regístrate gratis Acceso Candidato registr	https://www.tecnoempleo.com/senior-data-engineer-deloitte/pyspark-sparksql/rf-82361ccb123653fa9b45
python	Software Engineer GCP	N/D	Madrid	Indefinido	N/D	N/D	18/07/2025	ai, aws, azure, big data, docker, gcp, git, java, kubernetes, linux, ml, pandas, power bi, python, r, scikit, spark, sql, tensorflow	Oferta de Empleo software engineer gcp en Madrid Axiom Software Solutions Búsquedas TOP: Empleo público Amazon Web Services Buscar sueldos Buscar Empleo IT Publicar Ofertas Acceso Empresas Acceso Candidatos Regístrate gratis Acceso Candidato registra	https://www.tecnoempleo.com/software-engineer-gcp-axiom-software-solutions/gcp-python-pandas/rf-406415cfd229734df740
python	AI Engineer	Axiom Software Solutions	Barcelona	Indefinido	N/D	N/D	18/07/2025	ai, aws, azure, docker, git, java, kubernetes, linux, ml, power bi, python, r, spark, sql	Oferta de Empleo ai engineer en Barcelona Axiom Software Solutions - Tecnoempleo.com Búsquedas TOP: Empleo público Amazon Web Services Buscar sueldos Buscar Empleo IT Publicar Ofertas Acceso Empresas Acceso Candidatos Regístrate gratis Acceso Candida	https://www.tecnoempleo.com/ai-engineer-axiom-software-solutions/python-aws-git-kubernetes-data-ci-cd-/rf-3c1f1d56a257d352b940
python	IT Security Expert	Nestle	Madrid	Híbrido	N/D	N/D	23/07/2025	ai, aws, azure, docker, git, java, kubernetes, linux, ml, power bi, python, r, spark, sql	Oferta de Empleo it security expert en Hibrido Nestle - Tecnoempleo.com Búsquedas TOP: Empleo público Amazon Web Services Buscar sueldos Buscar Empleo IT Publicar Ofertas Acceso Empresas Acceso Candidatos Regístrate gratis Acceso Candidato registrado	https://www.tecnoempleo.com/it-security-expert-nestle/ciberseguridad-python/rf-d8ca1eb72220535e3242
python	Python Microservices Architect	N/D	N/D	Indefinido	80.000 €	N/D	11/07/2025	ai, aws, azure, docker, gcp, git, java, kubernetes, linux, ml, power bi, python, r, spark, sql	Oferta de Empleo python microservices architect en Malmö Axiom Software Solutions Búsquedas TOP: Empleo público Amazon Web Services Buscar sueldos Buscar Empleo IT Publicar Ofertas Acceso Empresas Acceso Candidatos Regístrate gratis Acceso Candidato 	https://www.tecnoempleo.com/python-microservices-architect-axiom-software-solu/python-django-flask/rf-c9351dce8246431dbc4b
